Scene_Name,step,historyId,type,answer,text-自學,text-導學,speaker,correct,autoNext,audio-自學,audio-導學,UniqueId,
3_Chapter_2,10,220,answer,濕潤、時常下雨的地方,再想想看。雖然水分充足有助於榕樹生長，然而，也需要足夠的陽光才能充分進行光合作用。,,default,FALSE,0,244,245,FOPHLXWXFBHLCHHAVEIDELREJEKWVVAIDXNGBLKOTSIOYO,
3_Chapter_2,10,221,answer,乾燥、容易缺水的地方,再想想看。互生的葉片排列方式主要有利於最大化地利用陽光和保持適當的通風，但乾燥、容易缺水的環境並不適合榕樹的生長。,,default,FALSE,0,246,247,DAUXXXLOXQPPCVLLFOTQUJGVXAWCOONAGJPGAWOOPZOQVH,
3_Chapter_2,11,222,text,,互生的葉序就是為了讓每片葉子都能充分接觸陽光，有助於植物在光線充足的地方茁壯成長。,,default,,0,248,249,YDRVZWZPJMBXGLUUVJSQVHZMYUJSHCQJYGCFZYMZNQTTOC,
3_Chapter_2,12,223,text,,讓我們繼續觀察其他的枝條。,,default,,0,250,251,QOLKBFMJOHNDVSBOWBBQKLXIZQIXSRJJKUHORIAGILKUON,
3_Chapter_2,13,224,text,,讓我們來觀察看看桂花的長相吧!,,default,,3,252,253,TPFNNFQHKRCTPGECTUPXGCNFZDOFUMGDJYLDEYXYREMAOS,
3_Chapter_2,14,225,question,,仔細觀察，桂花枝條的一個節上面長了幾片葉子呢?,,default,,-1,254,255,HCFPZHTVFXHACIFHMZGHJCCCBAEKJDNVRQRRCJFLAVPION,
3_Chapter_2,14,226,answer,1片,再仔細觀察看看吧!,,default,FALSE,0,256,257,NMOWYHRCRVNOROAPEPOHGVOXOHDSTKABDEAKFWCUJYGTZZ,
3_Chapter_2,14,227,answer,2片,沒錯，桂花的一個節上面長了兩片葉子，我們將這種葉序稱為「對生」哦!,,default,TRUE,0,258,259,SVEMXWGUQVUHLDCNSXEFOGMMCCHRJQQEBYYWTZJJSPLFCF,
3_Chapter_2,14,228,answer,3片以上,再仔細觀察看看吧!,,default,FALSE,0,260,261,WDWVRZCIFWZLYTNTIRBEJJUGGIHVWKZDTXIGMFNNNDBNYF,
3_Chapter_2,15,229,question,,葉子以對生的方式排列，是否與它生長的環境有所關聯呢?想想看，桂花通常生長在什麼樣的環境呢?,,default,,5,262,263,CWMKRYUSSSZITDYQGEJIURVLZPAJZAZXUQCQOIXXVJCTSB,
3_Chapter_2,15,230,tip,,回想一下，你有曾經看到桂花樹在潮濕的地方生長嗎?這些地方通常是陽光強烈，還是空氣比較濕潤呢?,,default,,5,264,265,HBOGBDWAAVUULWIHWSFDUZWMJMDNCDDWEOJAOXIFVGOUDW,
3_Chapter_2,15,231,tip,,想一想，桂花通常在比較潮濕、經常下雨的地方會生長得更好嗎?這樣的環境會影響它的葉子排列方式嗎?,,default,,-1,266,267,RAQCXGKHCWBJLEYXQYSQBXFDJDDXDBXUCRYZQPBVZQWNTW,
3_Chapter_2,15,232,answer,陽光及水分皆足夠的地方,再想想看。這種環境雖然有能讓它們進行光合作用，但並不是最適合桂花生長的地方哦!,,default,FALSE,0,268,269,IEDNIILUNOTPYLTFNQGFYYXVCFYUPOLNMNUNEUESAKBXCT,
3_Chapter_2,15,233,answer,濕潤、時常下雨的地方,沒錯，桂花通常適合生長在較為濕潤的環境。,,default,TRUE,0,270,271,HZWVXKIUSPPNYUFUMSSHFBJALFSFKZELWYFDWZKWFXVNFL,
3_Chapter_2,15,234,answer,乾燥、容易缺水的地方,再想想看。對生葉片排列方式並不適合這種環境，桂花會難以獲得足夠的水分、無法生存哦!,,default,FALSE,0,272,273,CUDTTBGGXPIJMGECQYSCFHGBMNESQSJURFGELJXATAOVYK,
3_Chapter_2,16,235,text,,這種排列方式有助於排水，防止葉片積水，從而減少真菌感染的風險。在這樣的環境中，桂花可以更健康地生長。,,default,,-1,274,275,WYEMQIQEMUOGMNHVOAQDGQERQEQTAXGEGXBMAXUVWUSMNI,
3_Chapter_2,17,236,text,,讓我們來觀察看看其他枝條的長相。,,default,,3,276,277,RTRWEHHONQUFPVRDPCDEQRUIJJQBIRCVIAZROLPWPNLEUR,
3_Chapter_2,18,237,question,,仔細觀察，黑板樹枝條的一個節上面長了幾片葉子呢?,,default,,-1,278,279,UZEKXHBOOBFFTFJHRFPXOMACSVFRDBKKPMNHJYILEDITHW,
3_Chapter_2,18,238,answer,1片,再仔細觀察看看吧!,,default,FALSE,0,280,281,WMVMIXSYZVYUMUBLYQHVDSFROEQWWFWGPHIYIQKDXEXCGX,
3_Chapter_2,18,239,answer,2片,再仔細觀察看看吧!,,default,FALSE,0,282,283,LZXXXZGPKSXINVHFJGGSREUWXHBIRHYAJOZKHIZZPYGQFW,
3_Chapter_2,18,240,answer,3片以上,沒錯，黑板樹的一個節上面長了好多片葉子，有的長了5個、有的則長了7個。,,default,TRUE,0,284,285,ZRPFHRGPWOWMRZSJOCMPJQOGMBSDDTJQDOHSQDQKFVCQAK,
3_Chapter_2,19,241,text,,我們將這種葉序稱為「輪生」哦!,,default,,3,286,287,YPNQFVIEZBVUFJXYURFJYIQXKBFECNIDLTCHKZEIVBVKGJ,
3_Chapter_2,20,242,question,,葉片以輪生的方式排列，是否與它生長的環境有所關聯呢?想想看，黑板樹通常生長在什麼樣的環境呢?,,default,,5,288,289,ZUKEWBQKDHXTPHGVDDYGFMWDPRMLPEXQUWRRBEGQKTGHJF,
3_Chapter_2,20,243,tip,,想一想，黑板樹是否常常出現在比較乾燥的地方?這些地方的水分會不會比較少?,,default,,5,290,291,QIXURZCNGMPBIJLHAWDSAFSTXCHIPHWJALTBNTCBXFVWFC,
3_Chapter_2,20,244,tip,,黑板樹的葉片以輪生的方式排列，這樣的排列方式能幫助植物更好地保存水分。你覺得這種樹適應的是潮濕的環境，還是比較乾燥的環境?,,default,,-1,292,293,DYINBGHAKBHXYKABGHHQTVLPXDQZYURHSZBQGOOCXRWULI,
3_Chapter_2,20,245,answer,陽光及水分皆足夠的地方,再想想看。輪生的葉片排列方式在陽光及水分充足的環境中並不具特定的優勢。,,default,FALSE,0,294,295,BDYYYCOZNYNZMMYCJYSXXQKOLMBNXFWQKWYEZMEZQUBWLC,
3_Chapter_2,20,246,answer,濕潤、時常下雨的地方,再想想看。輪生的葉片排列方式主要有助於植物能在環境中更好地利用有限的水分和陽光。,,default,FALSE,0,296,297,FELFWYKWHQQSZNJHGFBDWTTASWVYLUUAAUUFOROBNQOFQF,
3_Chapter_2,20,247,answer,乾燥、容易缺水的地方,沒錯，黑板樹的輪生葉片排列方式通常在乾燥、容易缺水的地方出現。,,default,TRUE,0,298,299,NVECUGNSFEFOILCQUBEKYDHSQJALDOLEDYEBJXGXRTQXLW,
3_Chapter_2,21,248,text,,這種排列方式有助於每片葉子最大限度地接收到陽光，並減少水分流失，適應乾燥的生長環境。,,default,,0,300,301,RNRCJQJFTGFZYSNULZWZMITKRLIBKWMJZLGEMNOTOTKVSG,
3_Chapter_2,22,249,text,,觀察完上面三種植物之後，我幫你把陽光照射的方向用箭頭標出來了。,,default,,3,302,303,ITIISPMRXVERSCRQZHBKRNOGNGGOIIDKEBKRRQGVEFSCUP,
3_Chapter_2,23,250,text,,你可以將它們各自拿起來，觀察不同的葉序被太陽照到的方式有什麼不一樣呢?,,default,,3,304,305,FHHNEHFILLWUNLDDIGQGYLACZSRBZKYFZPWIYJEFYCDRSW,
3_Chapter_2,24,251,text,,按下手把的中指板機，則可以改為觀察雨水滴落的方式哦!,,default,,-1,306,307,XZAUUAKJYMBSPDUUHSKFCTGRCNACIXEDAOEUHOOUEIEWTN,
3_Chapter_2,25,252,question,,你覺得植物的葉片排列方式是否跟它生長的環境有關聯呢?,,default,,5,308,309,BXEIHONVFTFFHXWNBVDWRESTFAMHWLEZKZIZIOMZXBSOOZ,
3_Chapter_2,25,253,tip,,想一想，像桂花、榕樹這樣的植物，它們的葉片排列方式不同，是不是和它們生長在不同環境中有關呢?,,default,,5,310,311,IZRGTXMYZFSUTJWOLKLYHJSWDQBNCHOSQVJHAQIHTERAQY,
3_Chapter_2,25,254,tip,,回想我們之前的討論，光照、水分等環境因素是否會影響植物的生長?葉片的排列方式會幫助植物更好地適應這些環境，對嗎?,,default,,-1,312,313,DWGLKMLEFUBWSWNKRKDQGNCYBWKSIPIVAPDGLFQJMVJRUY,
3_Chapter_2,25,255,answer,是，葉子的排列方式會受到生長環境的影響,沒錯，不同的生長環境會促使植物進化出不同的排列方式，以應對該環境中的特定需求。,,default,TRUE,0,314,315,JCSTMZIPVAWGIDUTEEDQPHHNBWYSTQMJVREGFSZHMODGQR,
3_Chapter_2,25,256,answer,取決於植物的品種，與生長環境無關聯,再想想看。雖然植物的品種會影響其葉子的排列方式，但這些品種的排列方式也反映了它們所適合生長的環境哦!,,default,FALSE,0,316,317,DUPBUOAVIISDVRBGNLCEBDKLFDXFQNGMLQKQORVQBNHPIX,
3_Chapter_2,26,257,text,,我們已經認識完了三種不同的葉序，分別是互生、對生、以及輪生。,,default,,3,318,319,ASWZKMZEBLKYBGWINGYHAQJCCHLPYQREMXXCZUXPKWYZPT,
3_Chapter_2,27,258,text,,現在讓我們來一場小挑戰吧!,,default,,0,320,321,PUJJYLVQXSPYHEOWNICZEQUNCLXKMJNROENMFHIIOWVEOC,
3_Chapter_2,28,259,text,,你的面前有幾種不同的植物，同時有三個籃子分別標示著互生、對生、輪生。,,default,,3,322,323,KLKBZSUUIQUQTMTYDQTYAIJHNYCHRMZLXKIJYILYBLJFLB,
3_Chapter_2,29,260,text,,在拿起植物仔細觀察後，依照它的葉序進行分類吧!,,default,,5,324,325,JESQGSNQSYOAFVTCHYRUVXNDYPRZAIMBTFEDYQYSDWDNOX,
3_Chapter_2,29,261,tip,,觀察一下植物是互生、對生、還是輪生呢?觀察完之後再將植物放進對應的籃子裡來分類哦!,,default,,0,326,327,MSISFCAOWBFXMBYYKOHSLONECGAODDKEHDWZLATWWJXCKM,
3_Chapter_2,30,262,text,,非常好，看來你已經對植物的葉序非常瞭解了。,,default,,3,328,329,ZNXWDGTSHWFGHTYFFQSVXPMCDZJJEIURVWSLZTMRNXUOCF,
3_Chapter_2,31,263,text,,植物之所以會有不同的葉序，也是為了因應各種各樣的生長環境，盡量讓葉子都能夠爭取到適當的陽光哦!,,default,,3,330,331,MVHDMVPFNSHNCIRWAFSUXMINQUKYVBBYULJQEOADRQBBBA,
3_Chapter_2,32,264,text,,現在讓我們仔細看看，葉子是如何進行光合作用的吧!,,default,,3,332,333,RWWAMCAQOWKKNEDIWDDHFHDCTQNQUGXOQPKBNFRQYUIECL,
3_Chapter_2,33,265,text,,現在陽光照在葉子上，我們可以看到陽光和空氣進入葉子裡，與葉子裡原有的水分進行光合作用了。,,default,,3,334,335,GPQJWCEZCHYUUACBXDBJBYMXDNGWOTIUIIDIREYUTPBBEW,
3_Chapter_2,34,266,question,,觀察一下，當植物行光合作用的時候，有什麼東西被排出來了呢?,,default,,5,336,337,IQLRZLFXBBIBXHBGLLMWUXOLVLZYQENDHVJSCKXOMRCAEL,
3_Chapter_2,34,267,tip,,你可以將手把移到被排出的小球上面，觀察一下它的名字哦!,,default,,-1,338,339,XBYXFYAJXMMFLTRDXXDBFACLSHTPHQAIBIITLQNMJRWFAP,
3_Chapter_2,34,268,answer,氧氣,沒錯，有比較多的氧氣被排出來了。,,default,TRUE,0,340,341,MKMVTTSWIEKCHBTKYCXUNYXEUZODWBLDQQNNMSGDIHPQNZ,
3_Chapter_2,34,269,answer,二氧化碳,雖然行光合作用會消耗二氧化碳，但植物本身還是會排出很少量的二氧化碳哦!,,default,TRUE,0,342,343,QXTTTISXOFZXXHLSAVWNGSVCITUYDMWAGJPXZHAHDQHAOE,
3_Chapter_2,34,270,answer,養分,養分應該會被運到植物裡面儲存起來，成為植物存活和生長的能量來源。,,default,FALSE,0,344,345,OUHMDLDJIHUPLOWQSRBCOOPGMOINASBVUETCEIGPTDTIKT,
3_Chapter_2,35,271,question,,現在時間來到晚上了，少了陽光提供的能量，再觀察看看葉子與白天的狀況有什麼差異嗎?,,default,,-1,346,347,NLSHXGMZVEDKIRKSQDMXGFPMNWZMBQHOCJQMLEISVMQROX,
3_Chapter_2,35,272,answer,葉子停止吸收二氧化碳、排出氧氣了。,沒錯。,,default,TRUE,0,348,349,BOVCKPDJJHQZYAYUKBRGZBXTTDZHBVEFNIABUWWEGUYCZS,
3_Chapter_2,35,273,answer,葉子持續吸收二氧化碳、繼續行光合作用。,再觀察看看吧。,,default,FALSE,0,350,351,HOMDEKIPOIVQLLOIJHUUFZEZJWBHUYTWZPRGSSMRHTHIBF,
3_Chapter_2,36,274,text,,原來葉子在白天以及晚上，所做的事情是不一樣的。,,default,,3,352,353,NRTHZYNXTADWZRSRQLQLATLMWHWGICPZMSPHZOGSSOCKWI,
3_Chapter_2,37,275,text,,糟了，旁邊的植物好像有點缺水，把植物拿起來看看吧!,,default,,-1,354,355,IOUYVJWFYQYMWUMMXDRJHKJYYHXSHZEJVCNTJGLMAOCTYH,
4_Chapter_3,0,301,text,,奇怪，這裡是哪裡?,,XXX,,3,356,357,DOIMSENXKCTUBIHSUJTKXWQNXKIXNHCCKFIVDVNYMDTXLM,
4_Chapter_3,0,302,text,,你好，我是負責照顧植物的精靈，小綠。,,小綠,,3,358,359,AIAEQOXKGTCIWMVDDNEAGYUDNYGOHFTMJIXWHEKUVTBILL,
4_Chapter_3,1,303,text,,為了拯救植物，我把你變小進到植物裡面了，現在先讓我帶你去植物工廠參觀吧!,,小綠,,3,360,361,YQSLJKIXAFBMVOIEWCMBBAPXBEVBRBJIOKARPBPJEVLPSZ,
4_Chapter_3,2,304,text,,在植物工廠裡也是有分白天和晚上的哦!,,小綠,,3,362,363,YIXSCAOFUBORBUFHOFTIYRIQGLSJOYUERSTSNPSGAQTPCJ,
4_Chapter_3,3,305,question,,看一下四周的環境，你覺得現在是白天還是夜晚呢?,,小綠,,-1,364,365,USQGUPIEZROQTQJJYXBKUEATAAUUXCZSOYMUVOSBYNPILC,
4_Chapter_3,3,306,answer,白天,再仔細觀察看看周圍的環境吧!,,default,FALSE,0,366,367,DIBCPCUXDPGZMOHTOIXYRAISLHNDOTSVASMEPRSLQRBUWK,
4_Chapter_3,3,307,answer,夜晚,沒錯，現在是晚上，太陽都躲起來了。,,default,TRUE,0,368,369,BFWECMQSPSRQTKWGTOCVYMMCWIWQFXIWJQOZTUXKEBUMIV,
4_Chapter_3,4,308,text,,葉綠素寶寶們看起來很累，沒有在工作。,,小綠,,3,370,371,BGLDWSOWRKAMSXCRPUBJOVMLPQECINRHFSPZIMXCQXCRHF,
4_Chapter_3,5,309,text,,接下來讓我們看看運輸帶吧!,,小綠,,3,372,373,XMXNZWMCGAGRYWLNFYDIPIKXZIYDQOHDISSNRZHVVEIRXN,
4_Chapter_3,6,310,text,,目前上面有一個一個東西，這些就是植物生存不可或缺的水分。,,小綠,,3,374,375,JGQYMXFRVFIWFJTNGFDNXBFJTAGJMMQLLWIQBLQNOGWGIJ,
4_Chapter_3,7,311,question,,觀察看看，在晚上時運輸帶上面的水分是怎麼樣的運輸狀態呢?,,小綠,,-1,376,377,SAKAIELKQHDGFBNTKWVYUELUKZEPUGFBXCOCRCWAIOLISG,
4_Chapter_3,7,312,answer,正在運輸,沒錯，我們可以看到就算是晚上、工廠在休息的時候，水分仍然會以非常緩慢的速度在運輸，保持植物的基本生存哦!,,default,TRUE,0,378,379,FSLMXIFJRLAOAHFKVVTTTJHFFGIQEVYQVZMONUDSXOVANV,
4_Chapter_3,7,313,answer,靜止不動,再仔細觀察看看，水分真的沒有在移動嗎?,,default,FALSE,0,380,381,BYRNGOBNGSSCVXDRNOMVHVTSMVTGJYXPVQFHKAXLWSOOAG,
4_Chapter_3,8,314,text,,接著讓我們按下工廠啟動開關，準備讓植物工廠迎接新的一天吧!,,小綠,,5,382,383,HBETTCFRMIFCVWOBRNHMFJHZOPJTHGRXBUNOTIGRNMPBMV,
4_Chapter_3,8,315,tip,,可以看看你的右手邊，有一個拉桿，那就是工廠的啟動開關哦!,,小綠,,5,384,385,KZNBKYXZTTDYWFHHLAHWETFNCGLBADCLXSZUDRSCOKWVVA,
4_Chapter_3,8,316,tip,,把拉桿拉到「ON」的位置來啟動工廠吧!,,小綠,,-1,386,387,MOJYBTERJYHIYUTUNYMVGISEDSFYXBSBVUXONWQQKUHDSF,
4_Chapter_3,9,317,text,,工廠啟動了。,,default,,3,388,389,HMIWEVKQJGLZOCXKZSEDQXBHFBKUBVZENXBASXEBZVZNEN,
4_Chapter_3,10,318,question,,看一下四周的環境，你覺得現在是白天還是夜晚呢?,,小綠,,-1,390,391,WJSGLEWTNEILXHCQLDRTNJJSOXIFECDOBSUIDZHHQJHWQN,
4_Chapter_3,10,319,answer,白天,沒錯，現在已經是白天了，太陽升起。,,default,TRUE,0,392,393,YUTXDRWLSAGMMMDFJZHKSDWHSEQLSEZMWKKTSDRKGLRXXZ,
4_Chapter_3,10,320,answer,夜晚,再仔細觀察看看周圍的環境吧!,,default,FALSE,0,394,395,DGKOWMKKFLVBPRNQPUSYCGOSIPXVNLDAKKQPGXGJACRZZC,
4_Chapter_3,11,321,text,,太陽提供能量給葉綠素寶寶們工作，葉綠素寶寶們開始將運輸帶上的水分、二氧化碳，轉換成養分並排出氧氣。,,小綠,,3,396,397,EEHOEXYOUZVSTQXGYSXWYJSHLSHBZGGSMLEZVREBJOIGFB,
4_Chapter_3,12,322,question,,現在讓我們觀察看看，在白天時運輸帶上面的水分是怎麼樣的運輸速度呢?,,小綠,,5,398,399,AWIYLGERNHVKJENVKVZSIZQHHKSTVRZLAVQAKPBHTVXTEG,
4_Chapter_3,12,323,tip,,水跟水之間的間隔比剛剛夜晚的時候還大，所以水運輸的速度是不是比較快呢?,,小綠,,-1,400,401,KPECJWKFOTBXGZKLYLAHPAFLEDYIECCAVGNPGAXRANELEG,
4_Chapter_3,12,324,answer,比夜晚運輸時的速度還慢,與剛剛的夜晚相比，速度真的有比較慢嗎?,,default,FALSE,0,402,403,AHJWVJGOGWAQUMDDHCAGROOOGEWSKTQYKPCUTZXQMBSDLM,
4_Chapter_3,12,325,answer,比夜晚運輸時的速度還快,沒錯，我們可以看到在白天的時候，水分的運輸速度就比夜晚快很多。,,default,TRUE,0,404,405,FEUSDVGCKSYTYRDYIJYTUZDSQTXJWWUGICXOKGXQPEKORY,
4_Chapter_3,13,326,text,,這是因為植物工廠開始運作了，植物需要用水來進行光合作用。,,default,,3,406,407,OJTZMXCIANUEGKMXBKZVDVFIZUMYHVMBCGQYDFEYSOZPVC,
4_Chapter_3,14,327,text,,你已經基本瞭解整個工廠的運作方式啦，現在就讓我們到各個部門去看看它們在做什麼吧!,,小綠,,3,408,409,VNSAOCTXHNQPZQYSEGLNWLDQPQCKWPFHZYYYWERDPWTAMQ,
5_Chapter_4,0,401,text,,歡迎來到第四單元，在這單元裡，我們要來認識植物中的葉有什麼功用哦!,,小綠,,3,410,411,ZYMGVHUGKCVLNHHBQIDJOIESYTCGUSSKYOJQNIQMCMGXEM,
5_Chapter_4,1,402,text,,現在我們來到了植物工廠中葉所在的區域。,,小綠,,3,412,413,IDTWSJTGWNMATXRZDIYDEEXZXNXULMXFJVZAUHELOSHVQZ,
5_Chapter_4,2,403,text,,當我們把水分運輸到葉子的時候，水會在這裡與太陽進行光合作用。,,小綠,,3,414,415,NALJPLWQXQTUGWKEHTMDGJUMIHYJFTISTIIFGMOLSWNASO,
5_Chapter_4,3,404,text,,讓我們來實際參與光合作用的過程吧!,,小綠,,3,416,417,WLLHLMMGUPCAEUFQRBHWHKGWSOQGCAFBENKWBKKRKWKKSX,
5_Chapter_4,4,405,text,,你可以看到面前有一條生產線，當水分運輸到葉綠素寶寶面前時，葉綠素寶寶就會將飄在空氣中的二氧化碳抓下來，,,小綠,,3,418,419,HAQFBMWPWBCNXSVEDMXSUTBXIPSAFGGBCGERSPNNFTPXUV,
5_Chapter_4,5,406,text,,與陽光的能量和水進行光合作用，不斷產生養分與其他副產品。,,小綠,,3,420,421,YHNSLVBPEMMAMJLEUVTVQYDISLXTDYHQAQEYYEBFRCMPCI,
5_Chapter_4,6,407,question,,觀察一下，光合作用是怎麼進行的，並產出什麼呢?,,小綠,,5,422,423,JFSHJSRPPAUYOMUCEVXQFMMFIXLCIBSDIUVBMHHKDYNSEY,
5_Chapter_4,6,408,tip,,回想一下，光合作用是如何幫助植物生長的?,,小綠,,5,424,425,XBYXFYAJXMMFLTRDXXDBFACLSHTPHQAIBIITLQNMJRWFAP,
5_Chapter_4,6,409,tip,,想想看，光合作用除了產生養分之外，還會釋放一種我們需要呼吸的氣體。這種氣體對於地球上的生命非常重要。,,小綠,,-1,426,427,KPECJWKFOTBXGZKLYLAHPAFLEDYIECCAVGNPGAXRANELEG,
5_Chapter_4,6,410,answer,光合作用利用陽光來產生二氧化碳和水。,再觀察看看，二氧化碳和水其實是植物在光合作用過程中吸收的原料，而不是產物哦!,,default,FALSE,0,428,429,BKVQONBCDHTXLTQZGTHTTTNPTWYKYHRXWUKOMCMNRZOURV,
5_Chapter_4,6,411,answer,光合作用利用陽光來產生養分和氧氣。,沒錯!光合作用是植物利用陽光、二氧化碳和水，通過葉綠體進行的過程。這個過程會產生養分和氧氣哦!,,default,TRUE,0,430,431,FZZBMGTOFJTAWHDVKFCEXIQQTXIUENITTZFANCNPDOJQGK,
5_Chapter_4,7,412,text,,現在你可以操控眼前的面板，將太陽光的照射強度變強。,,小綠,,-1,432,433,CXQRFRMRIKFGIXAMVGRSWXTBXYFTZEYCFDKKSHKCLSRYHL,
5_Chapter_4,8,413,text,,太陽光照射強度變強了一點，我們可以看到牆上的圖表顯示光合作用達到了稍微好一點的效率，效率指針也變高了。,,小綠,,3,434,435,FLMKYBSHKJZIPSATPLFRYLFRWJCZMEXEZTLMFQFGPSODGD,
5_Chapter_4,9,414,text,,但要記住:陽光也不可以太強，不然光合作用的效率反而不會變好，葉子也會受傷哦!,,小綠,,3,436,437,EVUPERBSPBAROIGJPTFHSXAUETTRLNBVLZIHWWNSXPLHWM,
5_Chapter_4,10,415,text,,現在可以自由操控，觀察陽光強弱與光合作用效率之間的關聯，想辦法讓植物的光合作用發揮最大的效率吧!,,小綠,,-1,438,439,TKUSAWZARZKGEDGHULXPKBZWUYOSAEXDXBLAFOLMDZMQRB,
5_Chapter_4,11,416,text,,陽光有點太強了，可能會讓植物受傷哦!,,default,,0,440,441,UIKWYKXHKAJQQTPUWCZHIFVVKDLZLGENBFQWGFJAIQUIFU,
5_Chapter_4,12,417,text,,好像可以再把陽光調強一點，會達到更好的效率哦!,,default,,0,442,443,CFVIVFNYFVNJKFIWRAVLWMHTRGIAIAYHBLZVPXFXQMOGWO,
5_Chapter_4,13,418,text,,很好，你已經成功讓目前的葉子達到最好的效率了。,,小綠,,3,444,445,CEMTSNDRDORRKRQNJLNPWDMKHDRMNWDYLYIZWJOFPTLGWI,
5_Chapter_4,14,419,question,,想一想，葉子除了可以行光合作用以外，還有什麼其他的功用呢?,,小綠,,5,446,447,BLSTEFENBLUBYBKIEZZLTRFXSIERLIBENJRXDRUZDLNLVB,
5_Chapter_4,15,420,tip,,除了光合作用，葉子在植物的防禦中也有重要作用。有些植物的葉子會變得堅硬，或者長出尖刺，這樣能幫助植物避免被吃掉或受傷。這是不是葉子的另一個功能呢？,,小綠,,5,448,449,BOSALTYESBUHSGBILOSIDSZUGQSHOCVWQGGBZKEBOTYJCR,
5_Chapter_4,15,421,tip,,有些植物的葉子會對觸碰做出反應，比如含羞草的葉子會閉合，這是一種感覺和運動的表現。這樣的葉子是不是也有特殊的功能呢?,,小綠,,-1,450,451,OUKMUBQWORXLYPUXLGHOTAJBQALWLEWASJZDGLYQTKYKNW,
5_Chapter_4,15,422,answer,保護植物，避免植物受傷,沒錯，有些植物的葉子具有保護功能，比如仙人掌的刺狀葉子，可以保護植物免受動物的侵害，並減少水分流失。,,default,TRUE,0,452,453,CISQGSKLUYDNMSUDVHDRUWGQFTCNFQUVCKDRZNZYXKKCMV,
5_Chapter_4,15,423,answer,感覺和運動,沒錯，一些植物的葉子能感知環境變化，並進行運動。比如含羞草的葉子會在受到觸碰時合攏，捕蠅草的葉子會在捕捉到昆蟲時合攏。,,default,TRUE,0,454,455,UBVCFWVZHNFRKIXIAURYMGTRDMZUEEIANGTNGEOIRXTUVT,
5_Chapter_4,15,424,answer,吸收水分,吸收水分主要是由植物的根部完成的，而不是葉子的功能。,,default,FALSE,0,456,457,EFGHXLSQCYQFYJNGTZTBYRUYSUUGJPBDPFMZCAZCOMAHWV,
5_Chapter_4,16,425,text,,目前光合作用的效率已經達到上限，我們還可以讓供給的水分變多，來提高效率哦!,,小綠,,3,458,459,TWPKGIBIACUVDAPVKYZIHGTAAQSVJSBAQTXRSMZHABRVOD,
5_Chapter_4,17,426,text,,讓我們到下一單元去看看水分是如何運輸到葉子，以及我們剛剛生產完的養分會被送到哪裡吧!,,小綠,,3,460,461,YARJXLNVFSKSZPWGWGAWYVLQIUFPRLDGIEARVNYDKYFRDG,
6_Chapter_5,0,501,text,,歡迎來到第五單元，在這單元裡，我們要來認識植物中的莖有什麼功用哦!,,小綠,,3,464,465,IYIHXWIBCJWKFKHAVSDHKVMXWODJDYWVTRNKPNSORPAVPC,
6_Chapter_5,1,502,text,,現在我們來到了植物工廠中莖所在的區域。,,小綠,,3,466,467,EPCDUJZEPBOEJWTNJUHMOZRZQQCRYOWOAFKBFSAYAZFKST,
6_Chapter_5,2,503,text,,當植物從外界吸收水分後，就會透過植物的莖輸送水分到植物的各個地方去。,,小綠,,3,468,469,IPNPOISGPZFKNASKBGKJOYARYILKOHHAZVUXRMOISVNREV,
6_Chapter_5,3,504,text,,讓我們來實際參與運輸帶的輸送過程吧!,,小綠,,3,470,471,FTFBRMRNFXZATKFJVCJUFZKJNAVXAZBGAPEPWYFTUHQCXF,
6_Chapter_5,4,505,text,,我們來到了第一條運輸帶，這條運輸帶是要通往植物中一個小分支的。,,小綠,,3,472,473,TDNNENNPANPPAQLZLACEXNKWDPQLONVRSGPBAHUFQGVUAZ,
6_Chapter_5,5,506,question,,觀察看看，這條運輸帶正在運輸什麼呢?,,小綠,,-1,474,475,ERRJCLQNFHNEZXMECPXTEJUNDWSGZIDSIZXDZCISUZMKIW,
6_Chapter_5,6,507,answer,水,沒錯。,,default,TRUE,0,476,477,JFTVUENNHASSJAGGCBFICTPVTBKOLVYPYYCPCYCFBCKGET,
6_Chapter_5,7,508,answer,二氧化碳,再觀察看看，二氧化碳並沒有出現在這個運輸帶裡面哦!,,default,FALSE,0,478,479,PRVDSMXBKTTXKXEITGIZUUUGUAHXRZAIVVRLHXFYHYGBNC,
6_Chapter_5,8,509,answer,養分,再觀察看看，養分並沒有出現在這個運輸帶裡面哦!,,default,FALSE,0,480,481,LFWTUJTJISDCNBFMFYFPVPJRIULZTHHAWUCQTJOXPDKEOP,
6_Chapter_5,9,510,text,,這條運輸帶是植物裡輸送水分的運輸帶，它的方向是由下面的根部往上運輸到葉子的地方，提供給葉子行光合作用。,,小綠,,3,482,483,UZHWZOFGUHGOHJPCDIZHRWWUVHZHJWLVXQINHVPZDASEHS,
6_Chapter_5,10,511,text,,現在你可以操控面前的控制面板，調整運輸速度的快慢吧!,,小綠,,-1,484,485,FQAOWVBXUVMOKQSTRKYYGMPHARXSLZXCGGBPZGNLTDDJQF,
6_Chapter_5,11,512,text,,水傳輸的速度變慢了。,,小綠,,0,486,487,ERRJCLQNFHNEZXMECPXTEJUNDWSGZIDSIZXDZCISUZMKIW,
6_Chapter_5,12,513,text,,水傳輸的速度變快了。,,小綠,,0,488,489,JFTVUENNHASSJAGGCBFICTPVTBKOLVYPYYCPCYCFBCKGET,
